File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.0360270
1479425660570900959.jpg,-0.827020099679,.3579979
1479425660620933516.jpg,-0.861819820632,.3358318
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,0.3875622
1479425660570900959.jpg,-0.827020099679,0.413568
1479425660620933516.jpg,-0.861819820632,0.522158
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.261503
1479425660570900959.jpg,-0.827020099679,.401023
1479425660620933516.jpg,-0.861819820632,.505985
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,0.535164
1479425660570900959.jpg,-0.827020099679,0.3107021
1479425660620933516.jpg,-0.861819820632,0.334208
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.8555876
1479425660570900959.jpg,-0.827020099679,.3840994
1479425660620933516.jpg,-0.861819820632,.9146824
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.515117
1479425660570900959.jpg,-0.827020099679,.6278769
1479425660620933516.jpg,-0.861819820632,.5844074
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.549788
1479425660570900959.jpg,-0.827020099679,.68591
1479425660620933516.jpg,-0.861819820632,.6808530
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,0.5126495
1479425660570900959.jpg,-0.827020099679,0.835942
1479425660620933516.jpg,-0.861819820632,0.8697086
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,0.855545
1479425660570900959.jpg,-0.827020099679,0.983303
1479425660620933516.jpg,-0.861819820632,1.191878
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.718959
1479425660570900959.jpg,-0.827020099679,.004124
1479425660620933516.jpg,-0.861819820632,.272742
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.663874
1479425660570900959.jpg,-0.827020099679,.308720
1479425660620933516.jpg,-0.861819820632,.415622
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,0.432708
1479425660570900959.jpg,-0.827020099679,0.1094666
1479425660620933516.jpg,-0.861819820632,0.1629731
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.2474844
1479425660570900959.jpg,-0.827020099679,.3705645
1479425660620933516.jpg,-0.861819820632,.2151847
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,1.057813
1479425660570900959.jpg,-0.827020099679,0.9921837
1479425660620933516.jpg,-0.861819820632,1.218267
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.2774731
1479425660570900959.jpg,-0.827020099679,.3137288
1479425660620933516.jpg,-0.861819820632,.3366085
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.02073077
1479425660570900959.jpg,-0.827020099679,0.589741
1479425660620933516.jpg,-0.861819820632,0.8675687
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.02073077
1479425660570900959.jpg,-0.827020099679,0.589741
1479425660620933516.jpg,-0.861819820632,0.8675687
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425660520892175.jpg,-0.779018410775,.02073077
1479425660570900959.jpg,-0.827020099679,0.589741
1479425660620933516.jpg,-0.861819820632,0.8675687
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425655670026624.jpg,0.285253944502,0.00126913
1479425655720007692.jpg,0.282461825241,.1421760
1479425655770035271.jpg,0.265700401522,.1691726
1479425655820069627.jpg,0.240270340226,.1640203
1479425655870112203.jpg,0.211487139372,.1476420
1479425655920091209.jpg,0.188204863151,.1153910
1479425655970155876.jpg,0.174385891674,.1104054
1479425656020674613.jpg,0.171042263508,.1185849
1479425656070158117.jpg,0.17011480199,.136977
1479425656120105883.jpg,0.156848892967,.1116508
1479425656170215407.jpg,0.132348245038,.03079449
1479425656220156773.jpg,0.104499748402,.03403688
1479425656270135014.jpg,0.0774935281646,.03281138
1479425656320201479.jpg,0.0504909536866,.09296922
1479425656370229898.jpg,0.0295815150528,.1097199
1479425656420182955.jpg,0.0209439508617,.0656124
1479425656470228315.jpg,0.0209439508617,0.00126913
1479425656520259099.jpg,0.0244346984953,0.00910485
1479425656570195709.jpg,0.0261799395084,0.0116725
1479425656620202893.jpg,0.0244570874125,0.01173154
1479425656670205985.jpg,0.0244346093386,0.03076066
1479425656720279301.jpg,0.0244346093386,0.0497833
1479425656770262929.jpg,0.0226892810315,0.03582471
1479425656820383760.jpg,0.0209744460511,0.010071645
1479425656870283334.jpg,0.0183738555865,0.00126913
1479425656920313785.jpg,0.0140152795526,0.00126913
1479425656970277788.jpg,0.00791951835613,0.00126913
1479425657020282199.jpg,0.00189136699108,0.00126913
1479425657070284987.jpg,-0.00079389395285,.007425587
1479425657120442314.jpg,-0.00516659545707,0.00126913
1479425657170289634.jpg,-0.00950749478651,0.00126913
1479425657220322691.jpg,-0.0104719754308,0.00126913
1479425657270317764.jpg,-0.0104719754308,0.01385547
1479425657320395304.jpg,-0.0104719754308,0.04760687
1479425657370325165.jpg,-0.0104719754308,0.0793699
1479425657420348547.jpg,-0.0104719754308,0.11971936
1479425657470407883.jpg,-0.00623469211819,0.07375818
1479425657520911070.jpg,-0.00183315283202,0.0550869
1479425657570357485.jpg,0.0,0.05949169
1479425657620372259.jpg,-0.00174532923847,0.033060
1479425657670404819.jpg,-0.00420890077825,0.00126913
1479425657720400593.jpg,-0.0101447136554,0.01772578
1479425657770419135.jpg,-0.014665572316,0.01668874
1479425657820420640.jpg,-0.0225133025649,0.03526165
1479425657870466926.jpg,-0.0317343075121,0.0411646
1479425657920442240.jpg,-0.0415096729369,0.0581043
1479425657970434550.jpg,-0.0578536948856,0.08883303
1479425658020437636.jpg,-0.0775148652657,0.10740448
1479425658070458596.jpg,-0.103039754432,0.170274
1479425658120465779.jpg,-0.137890120117,0.1160330
1479425658170505161.jpg,-0.171570736265,0.1268987
1479425658220561111.jpg,-0.205761972259,0.1937331
1479425658270539643.jpg,-0.23945464836,0.1878420
1479425658320500388.jpg,-0.267315890349,0.1841779
1479425658370493458.jpg,-0.290419053459,0.1932231
1479425658420571465.jpg,-0.307923839664,0.2095387
1479425658470593609.jpg,-0.321231715997,0.2208059
1479425658520550123.jpg,-0.334302238931,0.258885
1479425658570600386.jpg,-0.345034081443,0.2713728
1479425658620602028.jpg,-0.354023120638,0.31754
1479425658670526738.jpg,-0.358372651046,0.4057679
1479425658720653283.jpg,-0.360996129945,0.4474602
1479425658770565751.jpg,-0.363028496504,0.4768607
1479425658820578117.jpg,-0.364461657974,0.486719
1479425658870588360.jpg,-0.36477380991,0.4747562
1479425658920601120.jpg,-0.367941818529,0.4744557
1479425658970581342.jpg,-0.370550481468,0.4333492
1479425659020633564.jpg,-0.374912040491,0.4124739
1479425659070632352.jpg,-0.376991122961,0.3943412
1479425659120695003.jpg,-0.376991122961,0.3948574
1479425659170633646.jpg,-0.380481779575,0.3972412
1479425659220781944.jpg,-0.382227092981,0.4038753
1479425659270653950.jpg,-0.38397243619,0.3952911
1479425659320747394.jpg,-0.385350368063,0.3731038
1479425659370738221.jpg,-0.387463092804,0.3749787
1479425659420685386.jpg,-0.389208436012,0.3624609
1479425659470664107.jpg,-0.389208436012,0.3862345
1479425659520799420.jpg,-0.389208436012,0.3521194
1479425659570742469.jpg,-0.394904160925,0.354456
1479425659620716638.jpg,-0.402756836847,0.4012181
1479425659670741760.jpg,-0.414994201978,0.4137516
1479425659720834377.jpg,-0.431109498983,0.4535799
1479425659770742929.jpg,-0.450280404225,0.5111713
1479425659820741440.jpg,-0.470774057079,0.521415
1479425659870777667.jpg,-0.488211640254,0.5195160
1479425659920739695.jpg,-0.498253142643,0.5223
1479425659970785712.jpg,-0.505218655418,0.527933
1479425660020827157.jpg,-0.512664185019,0.5421073
1479425660070653986.jpg,-0.520876768664,0.5282327
1479425660120768507.jpg,-0.531356076171,0.4795149
1479425660170967389.jpg,-0.542240447905,0.4933916
1479425660221010467.jpg,-0.557056363361,0.4675043
1479425660271022353.jpg,-0.574387489019,0.5857504
1479425660320973765.jpg,-0.598656488504,0.7197248
1479425660370916987.jpg,-0.631583802664,0.6589935
1479425660420829720.jpg,-0.676122946008,0.8423676
1479425660470902418.jpg,-0.72673314969,0.8470840
1479425660520892175.jpg,-0.779018410775,0.859357
1479425660570900959.jpg,-0.827020099679,0.896665
1479425660620933516.jpg,-0.861819820632,0.8325338
File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425655670026624.jpg,0.285253944502,0.00126913
1479425655720007692.jpg,0.282461825241,.1421760
1479425655770035271.jpg,0.265700401522,.1691726
1479425655820069627.jpg,0.240270340226,.1640203
1479425655870112203.jpg,0.211487139372,.1476420
1479425655920091209.jpg,0.188204863151,.1153910
1479425655970155876.jpg,0.174385891674,.1104054
1479425656020674613.jpg,0.171042263508,.1185849
1479425656070158117.jpg,0.17011480199,.136977
1479425656120105883.jpg,0.156848892967,.1116508
1479425656170215407.jpg,0.132348245038,.03079449
1479425656220156773.jpg,0.104499748402,.03403688
1479425656270135014.jpg,0.0774935281646,.03281138
